movie_title,genres,budget,gross,imdb_score,plot_keywords,sentiment,sentiment_label
Final Fantasy: The Spirits Within ,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Romance', 'Sci-Fi']",137000000.0,32131830.0,6.4,general|military|scientist|soldier|year 2065,0.0,Neutral
Captain America: The First Avenger ,"['Action', 'Adventure', 'Sci-Fi']",140000000.0,176636816.0,6.9,arctic|captain america|scientist|tesseract|war bond,0.0,Neutral
The World Is Not Enough ,"['Action', 'Adventure', 'Thriller']",135000000.0,126930660.0,6.4,british|oil|scientist|terrorist|tycoon,0.0,Neutral
Master and Commander: The Far Side of the World ,"['Action', 'Adventure', 'Drama', 'History', 'War']",150000000.0,93926386.0,7.4,1800s|napoleonic wars|pursuit|royal navy|ship,0.0,Neutral
The Twilight Saga: Breaking Dawn - Part 2 ,"['Adventure', 'Drama', 'Fantasy', 'Romance']",120000000.0,292298923.0,5.5,battle|friend|super strength|vampire|vision,0.0,Neutral
Happy Feet 2 ,"['Animation', 'Comedy', 'Family', 'Musical']",135000000.0,63992328.0,5.9,3d|antarctica|krill|penguin|sequel,0.0,Neutral
The Incredible Hulk ,"['Action', 'Adventure', 'Sci-Fi']",150000000.0,134518390.0,6.8,antidote|cure|hulk|marvel cinematic universe|opening action scene,0.05,Positive
The BFG ,"['Adventure', 'Family', 'Fantasy']",140000000.0,52792307.0,6.8,cannibal|evil brother|giant|london england|queen,0.0,Neutral
The Revenant ,"['Adventure', 'Drama', 'Thriller', 'Western']",135000000.0,183635922.0,8.1,bear attack|cauterizing a wound|native american|revenge|survival,0.0,Neutral
Turbo ,"['Adventure', 'Animation', 'Comedy', 'Family', 'Sport']",135000000.0,83024900.0,6.5,accident|freak accident|race|snail|underdog,0.0,Neutral
Rango ,"['Adventure', 'Animation', 'Comedy', 'Family', 'Western']",135000000.0,123207194.0,7.2,chameleon|lizard|sheriff|water|western town,0.0,Neutral
Penguins of Madagascar ,"['Adventure', 'Animation', 'Comedy', 'Family']",132000000.0,83348920.0,6.7,little girl|park|spy|statue of liberty|television van,-0.19,Negative
The Bourne Ultimatum ,"['Action', 'Mystery', 'Thriller']",110000000.0,227137090.0,8.1,action hero|cia|dark past|flashback|memory,0.1,Positive
Kung Fu Panda ,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",130000000.0,215395021.0,7.6,kung fu|kung fu master|master|panda|snow leopard,0.0,Neutral
Ant-Man ,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",130000000.0,180191634.0,7.4,ant|chinatown san francisco|heist|sabotage|vault,0.0,Neutral
The Hunger Games: Catching Fire ,"['Adventure', 'Sci-Fi', 'Thriller']",130000000.0,424645577.0,7.6,president|snow|television|tour|uprising,0.0,Neutral
The Twilight Saga: Breaking Dawn - Part 2 ,"['Adventure', 'Drama', 'Fantasy', 'Romance']",120000000.0,292298923.0,5.5,battle|friend|super strength|vampire|vision,0.0,Neutral
Home ,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",135000000.0,177343675.0,6.7,alien friendship|alien invasion|australia|flying car|mother daughter relationship,-0.25,Negative
War of the Worlds ,"['Adventure', 'Sci-Fi', 'Thriller']",132000000.0,234277056.0,6.5,alien|fight|storm|survival|tripod,0.0,Neutral
Bad Boys II ,"['Action', 'Comedy', 'Crime', 'Thriller']",130000000.0,138396624.0,6.6,cuba|dea|drugs|money|undercover,0.0,Neutral
Puss in Boots ,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",130000000.0,149234747.0,6.7,betrayal|egg|friend|goose|hero,0.0,Neutral
Salt ,"['Action', 'Crime', 'Mystery', 'Thriller']",110000000.0,118311368.0,6.4,cia|on the run|russian|russian spy|strong female lead,0.0,Neutral
Noah ,"['Action', 'Adventure', 'Drama']",125000000.0,101160529.0,5.8,ark|flood|noah's ark|water|wrath of god,0.0,Neutral
The Adventures of Tintin ,"['Action', 'Adventure', 'Family', 'Mystery']",135000000.0,77564037.0,7.4,captain|morocco|ship|tintin|treasure,0.0,Neutral
Harry Potter and the Prisoner of Azkaban ,"['Adventure', 'Family', 'Fantasy', 'Mystery']",130000000.0,249358727.0,7.8,magic|muggle|serial killer|traitor|wizard,0.0,Neutral
Australia ,"['Adventure', 'Drama', 'Romance', 'War']",130000000.0,49551662.0,6.6,australia|cattle|darwin|drover|japanese,0.0,Neutral
After Earth ,"['Action', 'Adventure', 'Sci-Fi']",130000000.0,60522097.0,4.9,box office flop|father son team|fear|race against time|real life father and son playing father and son,0.0,Neutral
Dinosaur ,"['Adventure', 'Animation', 'Family', 'Thriller']",127500000.0,137748063.0,6.5,egg|iguanodon|lemur|meteor|nesting grounds,0.0,Neutral
Night at the Museum: Secret of the Tomb ,"['Adventure', 'Comedy', 'Family', 'Fantasy']",127000000.0,113733726.0,6.2,museum|museum of natural history manhattan new york city|night watchman|star died before release|tablet,0.12,Positive
Megamind ,"['Action', 'Animation', 'Comedy', 'Family', 'Sci-Fi']",130000000.0,148337537.0,7.3,battle|city|planet|prison|superhero,0.0,Neutral
Harry Potter and the Sorcerer's Stone ,"['Adventure', 'Family', 'Fantasy']",125000000.0,317557891.0,7.5,based on novel|birthday|evil wizard|quidditch|wizard,0.0,Neutral
R.I.P.D. ,"['Action', 'Comedy', 'Fantasy']",130000000.0,33592415.0,5.6,drug dealer|gold|partner|police|undead,0.0,Neutral
Pirates of the Caribbean: The Curse of the Black Pearl ,"['Action', 'Adventure', 'Fantasy']",140000000.0,305388685.0,8.1,caribbean|curse|governor|pirate|undead,0.0,Neutral
The Hunger Games: Mockingjay - Part 1 ,"['Adventure', 'Sci-Fi', 'Thriller']",125000000.0,337103873.0,6.7,based on young adult novel|manipulation|rebellion|symbol|uprising,0.1,Positive
The Da Vinci Code ,"['Mystery', 'Thriller']",125000000.0,217536138.0,6.6,based on supposedly true story|holy grail|mary magdalene|opus dei|secret,0.35,Positive
Rio 2 ,"['Adventure', 'Animation', 'Comedy', 'Family', 'Musical']",103000000.0,131536019.0,6.4,amazon|bird|father in law|jungle|no opening credits,0.0,Neutral
X-Men 2 ,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']",110000000.0,214948780.0,7.5,mutant|prison|professor|school|x men,0.0,Neutral
Fast Five ,"['Action', 'Crime', 'Thriller']",125000000.0,209805005.0,7.3,drug lord|drugs|federal agent|heist|police,0.0,Neutral
Sherlock Holmes: A Game of Shadows ,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']",125000000.0,186830669.0,7.5,factory|gypsy|investigation|sherlock holmes|train,0.0,Neutral
Clash of the Titans ,"['Action', 'Adventure', 'Fantasy']",125000000.0,163192114.0,5.8,famous line|hand to hand combat|kraken|rape|zeus,0.5,Positive
Total Recall ,"['Action', 'Sci-Fi']",65000000.0,119412921.0,7.5,ambiguous ending|false memory|implanted memory|memory|space colony,0.0,Neutral
The 13th Warrior ,"['Action', 'Adventure', 'History']",85000000.0,32694788.0,6.6,arab|battle|combat|viking|warrior,0.0,Neutral
The Bourne Legacy ,"['Action', 'Adventure', 'Thriller']",125000000.0,113165635.0,6.7,assassin|cia|drone|pill|wolf,0.0,Neutral
Batman & Robin ,['Action'],125000000.0,107285004.0,3.7,butler|critically bashed|cure|freeze|gotham,0.0,Neutral
How the Grinch Stole Christmas ,"['Comedy', 'Family', 'Fantasy']",123000000.0,260031035.0,6.0,box office hit|christmas|materialism|public humiliation|snowflake,0.0,Neutral
The Day After Tomorrow ,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",125000000.0,186739919.0,6.4,climate|end of the world|global warming|natural disaster|weather,0.0,Neutral
Mission: Impossible II ,"['Action', 'Adventure', 'Thriller']",125000000.0,215397307.0,6.1,cure|mission|terrorist|thief|virus,0.0,Neutral
The Perfect Storm ,"['Action', 'Adventure', 'Drama', 'Thriller']",140000000.0,182618434.0,6.4,death|fish|fishing|sea|storm,0.0,Neutral
Fantastic 4: Rise of the Silver Surfer ,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",130000000.0,131920333.0,5.6,fantastic four|space|strong female character|strong female lead|superheroine,0.13,Positive
Life of Pi ,"['Adventure', 'Drama', 'Fantasy']",120000000.0,124976634.0,8.0,animal|faith|india|journey|tiger,0.0,Neutral
Ghost Rider ,"['Action', 'Fantasy', 'Thriller']",110000000.0,115802596.0,5.2,blackheart|devil|father|ghost|mephistopheles,0.0,Neutral
Jason Bourne ,"['Action', 'Thriller']",120000000.0,108521835.0,7.1,black ops|chase|cia|cia agent|repeated scene,-0.17,Negative
Charlie's Angels: Full Throttle ,"['Action', 'Adventure', 'Comedy', 'Crime']",120000000.0,100685880.0,4.8,fbi|murder|ring|witness protection|witness protection program,0.0,Neutral
Prometheus ,"['Adventure', 'Mystery', 'Sci-Fi']",130000000.0,126464904.0,7.0,cave painting|medical scanner|planet|pregnant with an alien fetus|suspended animation,-0.25,Negative
Stuart Little 2 ,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",120000000.0,64736114.0,5.4,anthropomorphic mouse|falcon|marshmallow|second part|soccer,0.0,Neutral
Elysium ,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",115000000.0,93050117.0,6.6,christ figure|class differences|messiah|saviour|social commentary,0.0,Neutral
The Chronicles of Riddick ,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",105000000.0,57637485.0,6.7,bounty hunter|escape|necromonger|planet|warrior,0.0,Neutral
RoboCop ,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",100000000.0,58607007.0,6.2,law enforcement|police|robocop|robot|technology,0.0,Neutral
Speed Racer ,"['Action', 'Family', 'Sport']",120000000.0,43929341.0,6.1,based on anime|based on cartoon|gadget car|racer|speed,0.0,Neutral
How Do You Know ,"['Comedy', 'Drama', 'Romance']",120000000.0,30212620.0,5.3,embarrassment|falling in love|love|love triangle|revelation,0.0,Neutral
Knight and Day ,"['Action', 'Comedy', 'Romance']",117000000.0,76418654.0,6.3,chase|fbi|garage|spy|surveillance,0.0,Neutral
Oblivion ,"['Action', 'Adventure', 'Mystery', 'Sci-Fi']",120000000.0,89021735.0,7.0,cabin in the woods|drone|flying through a thunderstorm|post apocalypse|sex in a pool,0.0,Neutral
Star Wars: Episode III - Revenge of the Sith ,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",113000000.0,380262555.0,7.6,elongated cry of no|friends become enemies|kicked in the butt|robotic midwife|vision,0.0,Neutral
Star Wars: Episode II - Attack of the Clones ,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",115000000.0,310675583.0,6.7,martial arts|murdered before giving protagonist information|part computer animation|prequel|prequel to cult film,0.0,Neutral
"Monsters, Inc. ","['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",115000000.0,289907418.0,8.1,friend|little girl|monster|rival|scream,0.0,Neutral
The Wolverine ,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",120000000.0,132550960.0,6.7,healing power|marvel comics|mecha|regeneration|self healing,0.0,Neutral
Star Wars: Episode I - The Phantom Menace ,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",115000000.0,474544677.0,6.5,alien|character says i have a bad feeling about this|hand to hand combat|seven word title|wilhelm scream,-0.7,Negative
The Croods ,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",135000000.0,187165546.0,7.3,cave|caveman|journey|strict father|survival,0.0,Neutral
Windtalkers ,"['Action', 'Drama', 'War']",115000000.0,40911830.0,6.0,code|duty|steel helmet|u.s. marine|u.s. soldier,0.0,Neutral
The Huntsman: Winter's War ,"['Action', 'Adventure', 'Drama', 'Fantasy']",115000000.0,47952020.0,6.1,based on fairy tale|dark fantasy|fairy tale|second part|sequel,0.0,Neutral
Teenage Mutant Ninja Turtles ,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",125000000.0,190871240.0,5.9,18 wheeler|mutant|ninja|sewer|turtle,0.0,Neutral
Gravity ,"['Adventure', 'Drama', 'Sci-Fi', 'Thriller']",100000000.0,274084951.0,7.8,box office hit|long take|sole survivor|space|space station,0.0,Neutral
Dante's Peak ,"['Action', 'Adventure', 'Thriller']",116000000.0,67155742.0,5.8,ash|escape|lava|mayor|volcano,0.0,Neutral
Teenage Mutant Ninja Turtles: Out of the Shadows ,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",135000000.0,81638674.0,6.3,based on comic book|brother brother relationship|rat|sequel|turtle,0.25,Positive
Fantastic Four ,"['Action', 'Adventure', 'Sci-Fi']",120000000.0,56114221.0,4.3,box office flop|critically bashed|portal|teleportation|troubled production,0.0,Neutral
Night at the Museum ,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",110000000.0,250863268.0,6.4,chaos|museum|museum of natural history|night watchman|watchman,0.1,Positive
San Andreas ,"['Action', 'Adventure', 'Drama', 'Thriller']",110000000.0,155181732.0,6.1,disaster movie|earthquake|journey|natural disaster|san andreas fault,0.0,Neutral
Tomorrow Never Dies ,"['Action', 'Adventure', 'Thriller']",110000000.0,125332007.0,6.5,ex boyfriend ex girlfriend relationship|media tycoon|megalomaniac|official james bond series|world war three,0.0,Neutral
The Patriot ,"['Action', 'Drama', 'History', 'War']",110000000.0,113330342.0,7.1,american revolution|british|french|hero|standoff,0.0,Neutral
Ocean's Twelve ,"['Crime', 'Thriller']",110000000.0,125531634.0,6.4,father daughter relationship|heist|pretending to be pregnant|sequel|thief,0.0,Neutral
Mr. & Mrs. Smith ,"['Action', 'Comedy', 'Crime', 'Romance', 'Thriller']",120000000.0,186336103.0,6.5,assassin|marriage|secret agent|suburb|target,0.0,Neutral
Insurgent ,"['Adventure', 'Sci-Fi', 'Thriller']",110000000.0,129995817.0,6.3,action heroine|falling from height|mind control|trainhopping|truth serum,0.1,Positive
The Aviator ,"['Biography', 'Drama']",110000000.0,102608827.0,7.5,1920s|aviation|fight|spruce goose|test flight,0.0,Neutral
Gulliver's Travels ,"['Adventure', 'Comedy', 'Family', 'Fantasy']",112000000.0,42776259.0,4.9,bermuda triangle|box office hit|shipwrecked|travel|travel writer,0.0,Neutral
The Green Hornet ,"['Action', 'Comedy', 'Crime', 'Sci-Fi', 'Thriller']",120000000.0,98780042.0,5.8,heir|kung fu|party|playboy|superhero,0.0,Neutral
300: Rise of an Empire ,"['Action', 'Drama', 'Fantasy', 'War']",110000000.0,106369117.0,6.2,army|commander|female rear nudity|greek|navy,0.0,Neutral
The Smurfs ,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",110000000.0,142614158.0,5.5,blue|new york|new york city|no opening credits|smurf,0.0,Neutral
Home on the Range ,"['Animation', 'Comedy', 'Family', 'Music', 'Western']",110000000.0,50026353.0,5.4,cattle|cow|dairy farm|farm|rustler,0.0,Neutral
Allegiant ,"['Action', 'Adventure', 'Mystery', 'Sci-Fi', 'Thriller']",110000000.0,66002193.0,5.8,based on young adult novel|dystopia|genetic experimentation|strong female character|strong female lead,0.05,Positive
Real Steel ,"['Action', 'Drama', 'Sci-Fi', 'Sport']",110000000.0,85463309.0,7.1,arena|boxing|boxing movie|robot|robot battle,0.0,Neutral
The Smurfs 2 ,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",105000000.0,71017784.0,5.4,based on cartoon|box office hit|no opening credits|sequel|smurf,0.0,Neutral
Speed 2: Cruise Control ,"['Action', 'Crime', 'Romance', 'Thriller']",160000000.0,48068396.0,3.7,collision course|computer|cruise|diamonds|ship run aground,0.0,Neutral
Ender's Game ,"['Action', 'Sci-Fi']",110000000.0,61656849.0,6.7,alien|future|manipulation|simulation|training,0.0,Neutral
Live Free or Die Hard ,"['Action', 'Adventure', 'Thriller']",110000000.0,134520804.0,7.2,fbi|hacker|independence day|police|terrorist,0.0,Neutral
The Lord of the Rings: The Fellowship of the Ring ,"['Action', 'Adventure', 'Drama', 'Fantasy']",93000000.0,313837577.0,8.8,elf|hobbit|middle earth|quest|ring,0.0,Neutral
Around the World in 80 Days ,"['Action', 'Adventure', 'Comedy']",110000000.0,24004159.0,5.8,19th century|around the world|inventor|martial arts|train,0.0,Neutral
Ali ,"['Biography', 'Drama', 'Sport']",107000000.0,58183966.0,6.8,african american protagonist|african americans|boxing gym|gym|rumble in the jungle,0.0,Neutral
The Cat in the Hat ,"['Adventure', 'Comedy', 'Family', 'Fantasy']",109000000.0,100446895.0,3.8,based on cult comic book|cat|home alone|imagination|talking cat,0.25,Positive
"I, Robot ","['Action', 'Mystery', 'Sci-Fi', 'Thriller']",120000000.0,144795350.0,7.1,humanoid robot|man versus machine|prosthetic limb|robot as pathos|robot vs. robot,0.0,Neutral
Kingdom of Heaven ,"['Action', 'Adventure', 'Drama', 'History', 'War']",130000000.0,47396698.0,7.2,12th century|crusader|jerusalem|knight|medieval times,0.0,Neutral
Stuart Little ,"['Adventure', 'Comedy', 'Family', 'Fantasy']",133000000.0,140015224.0,5.9,box office hit|cat|first part|mouse|orphanage,0.0,Neutral
The Princess and the Frog ,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",105000000.0,104374107.0,7.1,amphibian|dream|frog|frog prince|waitress,0.0,Neutral
The Martian ,"['Adventure', 'Drama', 'Sci-Fi']",108000000.0,228430993.0,8.1,astronaut|international cooperation|left for dead|nasa|space habitat,0.0,Neutral
The Island ,"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'Thriller']",126000000.0,35799026.0,6.9,clone|environment|escape|island|lottery,0.0,Neutral
Town & Country ,"['Comedy', 'Romance']",90000000.0,6712451.0,4.4,anniversary|architect|cellist|friend|hardware store,0.0,Neutral
Gone in Sixty Seconds ,"['Action', 'Crime', 'Thriller']",90000000.0,101643008.0,6.5,auto theft|brother|car|theft|thief,0.0,Neutral
Gladiator ,"['Action', 'Drama', 'Romance']",103000000.0,187670866.0,8.5,battlefield|blood|combat|gladiator|roman empire,0.0,Neutral
Minority Report ,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",102000000.0,132014112.0,7.7,future|murder|neo noir|washington d.c.|year 2054,0.0,Neutral
Harry Potter and the Chamber of Secrets ,"['Adventure', 'Family', 'Fantasy', 'Mystery']",100000000.0,261970615.0,7.4,bildungsroman|flying broom|invisibility cloak|monster|wizardry,0.0,Neutral
Casino Royale ,"['Action', 'Adventure', 'Thriller']",150000000.0,167007184.0,8.0,casino|espionage|free running|james bond|terrorist,0.0,Neutral
Planet of the Apes ,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",100000000.0,180011740.0,5.7,astronaut|cage|planet|wilhelm scream|year 2029,0.0,Neutral
Terminator 2: Judgment Day ,"['Action', 'Sci-Fi']",102000000.0,204843350.0,8.5,future|liquid metal|multiple cameos|sexy woman|time travel,0.0,Neutral
Public Enemies ,"['Biography', 'Crime', 'Drama', 'History', 'Romance']",100000000.0,97030725.0,7.0,1930s|bank|celebrity criminal|fbi|public enemy number one,0.0,Neutral
American Gangster ,"['Biography', 'Crime', 'Drama']",100000000.0,130127620.0,7.8,death|heroin|popcorn|smuggling|vietnam,0.0,Neutral
True Lies ,"['Action', 'Comedy', 'Thriller']",115000000.0,146282411.0,7.2,espionage|secret agent|secret mission|spy|spy film,0.0,Neutral
The Taking of Pelham 1 2 3 ,"['Action', 'Crime', 'Thriller']",100000000.0,65452312.0,6.4,hijack|hostage|ransom|subway|train,0.0,Neutral
Little Fockers ,"['Comedy', 'Romance']",100000000.0,148383780.0,5.5,birthday|critically bashed|male nurse|nurse|suspicion,0.0,Neutral
The Other Guys ,"['Action', 'Comedy', 'Crime']",100000000.0,119219978.0,6.7,capitalist|detective|investigation|new york city|police,0.0,Neutral
